_181500757,20
shubhi_gautam_c1,20
_181500089,20
_181500211,20
_181500530,20
_181500173,20
ayush_gupta_cs18,20
_181500613,20
ashishjohns763,0
Ravi_161500441,0
_181500306,120
_181500661,120
_181500090_,120
_181500664,120
_181500119,120
_181500166,120
_171500128,120
_181500579,120
_181500257,120
_181500743,100
_181500233,100
_181500108,100
181500013_abhis,100
_181500813,100
_181500025,100
_181500179,100
_181500146,100
_171500063,100
_181500189,100
_181500205,85
_181500016,80
_181500747,80
_181500693,80
_181500279,60
_181500504,60
_181500039,60
_171500271,60
_171500226,60
_181500633,60
_181500310,60
_181500699,60
_181500584,60
_181500165,40
IshaParveen,40
jayesh_gupta_cs1,40
_181500028,40
_181500262,40
_181500130,40
vinay_sharma_cs1,40
ritesh_dwivedi_1,40
_181500685,27.14
_181500491,20
bharti_sharma_c1,20
_181500132arunps,20
_181500193,20
G_181500816,20
_171500148,0
_181500264,180
_181500510,180
_181500328,180
_171500174,180
_171500232,180
_171500333,180
_181500329,180
_181500086,180
_181500682,180
_181500478,180
_171500272,180
_181500116,180
_181500597,180
_181500645,180
_181500433,180
_181500367,175
_181500277,160
_181500088,160
_181500097,160
_181500763,160
_181500805,140
_181500734,120
harshvcode,120
_181500154,120
_181500063,120
_181500521,120
_181500208,120
_181500432,120
_181500752,120
_181500006,100
_181500744,100
_181500470,100
_181500188,91.82
_181500268,80
_181500548,80
_181500347,80
_181500388,80
_181500604,80
_181500241,80
_181500358,80
_181500105,60
_181500535,60
Vishal_812,60
Takeshi_Kovacs,60
_181500526,60
_181500223,60
_181500766,45
_181500229,40
_181500812,40
astitva2000,40
_181500023,40
_181500232,40
_181500776,40
_181500698,40
prasant_kumar_c1,20
_181500700,20
_181500514,20
_181500185,0
_181500115,100
_181500464,100
_171500092,92
_181500790,80
_171500358,80
_181500537,80
_181500622,80
_181500679,80
_181500610,75.71
_181500049,68.18
_181500818,60
_181500836,60
_181500775,60
_181500048,60
_181500796,60
_181500001,60
_181500430,60
yogesh_saraswat1,60
_181500300,60
_181500542,60
_181599003,60
_181500379,60
_181500565,60
_181500419,60
_181500834,60
_181500680,60
_181500203,60
_171500178,60
_181500490,60
_181500453,60
_181500515,60
_171500193,60
_181599004,60
_181500258,60
_181500838,57.14
_181500100,45
_181500722,40
_181500084,40
_181500489,40
_181500183,40
_191599007,40
_181500251,40
_181599002,40
_181500663,40
_181500055,40
_181500456,30
srishti_mishra21,20
_181500138,20
_181500601,20
_181500011,20
_171500383,20
gcgl01,0
_171500169,0
_181500285,0
_181500353,0
_161500445,0
_181500318,0
_181500667,0
I_181500430,0
_171500258,0
_181500045,180
_181500649,176
_181500756,172
_181500332,160
_181500181,160
_181500740,160
_181500319,160
_181500578,160
_181500688,160
_181500129,160
_181500231,160
_181500551,160
_181500723,160
_181500710,160
_181500046,160
_181500460,140
_181500112,140
_181500351,140
_181500338,140
_181500068,140
_181500780,140
_181500445,140
_181500481,140
_181500008,140
_181500106,140
_181500152,140
_181500127,127.14
_181500447,120
_181500240,120
_181500454,120
_181500777,120
_181500503,120
_181500037,120
_181500316,120
_181500213,120
_181500652,120
_181500244,115.71
_181500335,112
_181500568,100
_181500009,100
_181500286,100
_181500628,100
_181500042,100
_181500536,100
181500087__,100
_181500572,100
_181500246,100
_181500255,100
_181500252,100
_181500012,95.71
_181500427,92
_181500739,87.14
_181500254,80
_181500199,80
_181500156,80
_181500308,80
harsh9876,60
_181500541,60
A_171500043,40
